"","cust_id","age","area","num_bask","num_item","spend","num_productId","num_productCat","ipc_max","ipc_med","ipc_min","spc_max","spc_med","spc_min","productCat_min","productCat_med","productCat_max","popcat_nbaskA","popcat_nbaskB","popcat_nbaskC","popcat_nbaskD","popcat_nbaskE","popcat_sizeA","popcat_sizeB","popcat_sizeC","popcat_sizeD","popcat_sizeE","popid_nbaskA","popid_nbaskB","popid_nbaskC","popid_nbaskD","popid_nbaskE","poppriceA","poppriceB","poppriceC","poppriceD","poppriceE"
"30675","855600",4,7,59,68,12418,57,46,29,12,5,5916,1651,1109,3,9,22,1,1,3,3,51,1,2,4,15,37,0,3,5,10,41,16,16,11,8,8
"30676","856720",4,5,10,10,974,10,9,10,10,10,974,974,974,9,9,9,0,0,0,2,8,0,1,1,3,5,0,0,0,1,9,4,2,1,3,0
"30677","857215",6,5,2,2,184,2,2,2,2,2,184,184,184,2,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0
"30678","857833",2,6,2,3,3152,2,2,3,3,3,3152,3152,3152,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,0,1
"30679","858038",3,7,54,59,6359,52,38,33,29.5,26,3744,3179.5,2615,18,21.5,25,0,1,1,6,46,2,0,2,8,42,0,1,5,10,38,21,12,8,12,1
"30680","85816",3,3,15,25,4574,15,11,19,12.5,6,2428,2287,2146,2,5.5,9,0,0,0,2,13,0,0,1,4,10,0,0,1,1,13,8,1,3,3,0
"30681","858694",7,4,11,11,946,11,7,4,4,3,426,324,196,2,3,3,0,0,0,0,11,0,1,2,2,6,0,0,0,0,11,4,3,2,2,0
"30682","858854",4,7,3,3,376,3,3,3,3,3,376,376,376,3,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,2,0,1,1,1,0
"30683","858984",6,7,8,10,1193,8,8,10,10,10,1193,1193,1193,8,8,8,0,0,2,0,6,0,0,2,2,4,0,0,0,3,5,0,3,5,0,0
"30684","859431",3,5,5,7,402,5,5,7,7,7,402,402,402,5,5,5,0,1,0,4,0,1,0,1,2,1,0,1,0,1,3,4,1,0,0,0
"30685","859516",6,5,9,17,3079,9,9,8,2,1,2576,54,36,1,1,4,0,0,0,2,7,0,0,2,3,4,0,0,0,2,7,5,2,1,1,0
"30686","860123",4,5,46,68,8808,40,32,26,19,4,3453,2600.5,154,3,10.5,16,0,0,3,0,43,0,2,4,9,31,0,0,1,5,40,23,13,4,4,2
"30687","86059",5,5,43,88,25757,39,31,28,7,2,13564,863,396,1,3,11,0,4,2,7,30,2,4,4,7,26,1,4,2,8,28,8,12,14,7,2
"30688","860673",6,3,9,14,1257,9,8,14,14,14,1257,1257,1257,8,8,8,0,0,0,0,9,0,0,1,4,4,0,0,0,1,8,5,3,1,0,0
"30689","860772",4,4,29,39,3162,28,23,21,15,3,1887,988,287,2,9,13,0,0,0,0,29,0,0,2,4,23,0,0,1,7,21,15,4,7,2,1
"30690","860994",10,5,27,50,15842,23,22,14,5,1,10328,742,88,1,2,8,0,0,0,0,27,0,1,3,7,16,0,0,0,1,26,12,4,6,4,1
"30691","861007",4,5,4,4,921,4,4,2,2,2,860,460.5,61,2,2,2,0,0,0,1,3,0,0,0,1,3,0,0,2,0,2,2,0,0,1,1
"30692","861014",3,5,89,118,21292,75,54,8,4.5,1,2568,618.5,35,1,3,6,0,1,2,9,77,1,1,7,20,60,0,4,1,12,72,35,18,11,6,19
"30693","861021",9,5,98,161,29842,74,60,13,5.5,1,10080,563.5,81,1,3,10,0,2,0,5,91,0,3,10,18,67,1,1,2,7,87,47,21,8,16,6
"30694","861038",4,5,15,16,822,15,14,16,16,16,822,822,822,14,14,14,0,0,0,0,15,0,0,0,1,14,0,0,0,2,13,9,4,1,1,0
"30695","861052",5,5,99,123,15126,89,66,52,8,1,5557,1126,46,1,4,36,0,0,8,15,76,1,0,12,14,72,3,9,10,14,63,39,23,17,10,10
"30696","861069",4,5,5,8,887,5,5,4,2,2,592,259,36,1,2,2,0,0,0,0,5,0,0,1,3,1,0,0,0,0,5,2,1,0,2,0
"30697","861076",7,5,44,44,3385,38,27,8,4,1,704,252,40,1,4,7,0,0,0,0,44,1,0,0,14,29,0,0,1,5,38,19,16,5,3,1
"30698","861113",8,3,4,5,168,4,4,3,1,1,78,69,21,1,1,2,0,0,0,0,4,0,0,1,2,1,0,0,0,0,4,3,1,0,0,0
"30699","862028",5,5,68,101,9887,58,41,27,7,5,3078,801,296,3,5,17,0,0,0,3,65,1,1,3,10,53,0,0,2,3,63,27,22,17,1,1
"30700","862059",6,5,131,144,13297,97,70,15,10,6,2323,779,359,3,8,12,0,1,2,13,115,5,7,9,50,60,0,2,4,12,113,71,27,21,10,2
"30701","86240",3,5,5,10,613,4,4,4,4,2,321,240,52,1,1,3,0,0,0,1,4,0,0,0,4,1,0,1,0,1,3,3,1,0,1,0
"30702","862486",3,5,157,178,16182,117,77,24,12,1,2226,827,500,1,7,18,0,2,0,7,148,0,0,4,36,117,1,3,16,22,115,74,40,25,10,8
"30703","862660",9,5,12,16,2126,12,11,9,8,7,1397,1063,729,5,5.5,6,0,0,0,1,11,0,0,0,1,11,0,2,0,0,10,6,3,1,1,1
"30704","862936",6,6,67,92,8404,62,46,25,18,14,2797,1726,888,6,8,17,0,1,1,9,56,1,1,7,19,39,0,1,4,9,53,32,18,10,7,0
"30705","863131",3,7,12,16,5333,12,9,16,16,16,5333,5333,5333,9,9,9,0,0,0,0,12,0,0,1,2,9,0,0,0,2,10,0,4,0,4,4
"30706","86325",2,7,4,4,334,4,4,4,4,4,334,334,334,4,4,4,0,0,0,0,4,0,0,0,3,1,0,0,0,0,4,0,2,2,0,0
"30707","86356",5,5,29,50,4553,28,23,22,16,12,2228,1303,1022,4,11,11,0,0,0,0,29,1,1,1,4,22,0,1,3,3,22,14,8,4,3,0
"30708","86370",3,5,13,25,5183,13,11,13,10,2,3359,1268,556,1,4,6,0,0,0,1,12,0,0,2,4,7,0,0,0,0,13,4,2,4,2,1
"30709","863865",4,4,7,11,750,7,4,11,11,11,750,750,750,4,4,4,0,0,0,5,2,0,0,1,4,2,0,0,0,4,3,4,2,1,0,0
"30710","86394",7,5,42,50,5210,39,34,19,17,14,2481,1725,1004,12,13,15,0,0,1,1,40,0,0,3,7,32,0,0,2,2,38,11,15,13,2,1
"30711","86400",2,5,45,55,5311,42,36,27,13,2,2722,1264.5,60,1,10,20,0,0,0,3,42,0,0,3,8,34,0,1,1,1,42,18,15,8,1,3
"30712","864152",8,7,54,76,9169,54,38,76,76,76,9169,9169,9169,38,38,38,0,4,4,10,36,4,5,8,10,27,1,1,10,15,27,18,19,10,3,4
"30713","864169",10,6,27,30,1981,26,19,12,4,2,669,462,52,1,3,9,0,0,0,0,27,0,0,0,3,24,0,0,0,5,22,17,5,4,1,0
"30714","864558",6,5,3,6,621,3,3,6,6,6,621,621,621,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,1,2,0,0,0
"30715","864855",7,4,26,35,7621,25,19,29,17.5,6,5918,3810.5,1703,6,10,14,0,0,1,3,22,0,0,3,1,22,0,0,4,6,16,7,7,3,3,6
"30716","865166",5,5,45,52,7030,44,41,20,7,2,3683,722.5,90,2,5.5,17,0,2,4,8,31,2,1,7,8,27,0,3,4,8,30,8,13,13,8,3
"30717","865234",5,6,19,23,1704,15,13,8,5.5,4,827,345,187,4,4.5,5,0,0,0,2,17,0,0,6,7,6,0,0,0,0,19,9,8,2,0,0
"30718","865296",4,7,5,5,414,5,5,5,5,5,414,414,414,5,5,5,0,0,0,0,5,0,0,0,1,4,0,0,0,2,3,0,5,0,0,0
"30719","865388",8,5,66,75,4737,44,33,14,5,1,929,276,88,1,4,9,0,0,0,0,66,0,0,1,20,45,0,2,0,2,62,31,14,18,3,0
"30720","865487",5,3,6,12,2938,5,5,8,6,4,1904,1469,1034,1,3,5,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,2,2,2,0,0
"30721","865630",5,5,9,11,1437,9,8,11,11,11,1437,1437,1437,8,8,8,0,0,0,0,9,0,0,0,3,6,0,0,0,0,9,0,2,5,2,0
"30722","865654",5,6,66,109,20394,59,43,32,10,2,10094,1149.5,76,1,6,14,0,0,0,4,62,1,0,5,16,44,0,1,0,1,64,25,20,10,8,3
"30723","865821",3,6,3,3,154,3,3,3,3,3,154,154,154,3,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,2,0,0,0
"30724","866026",11,5,64,82,20602,63,49,30,13,10,9932,3067,1569,8,8,21,3,2,4,13,42,5,0,8,9,42,2,8,9,20,25,15,15,15,11,8
"30725","866040",6,7,3,3,91,3,3,3,3,3,91,91,91,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,2,1,0,0,0
"30726","866125",11,5,11,13,1673,11,11,8,3,2,790,607,276,1,3,7,0,1,2,2,6,1,2,2,4,2,0,1,2,1,7,2,6,0,1,2
"30727","866170",11,5,17,22,2841,17,14,13,5,4,1040,944,857,1,2,11,1,0,1,8,7,2,1,5,3,6,0,0,2,5,10,4,4,6,3,0
"30728","866392",5,6,53,75,4800,48,29,23,8,3,1742,368,81,2,5,8,0,0,2,1,50,1,1,3,17,31,0,0,3,2,48,31,13,6,3,0
"30729","866422",5,6,36,42,4275,35,25,15,9,1,2152,747,112,1,6,12,0,0,1,2,33,0,2,1,8,25,0,1,1,4,30,12,8,12,3,1
"30730","866569",5,6,6,6,332,6,6,6,6,6,332,332,332,6,6,6,0,0,1,1,4,0,1,1,1,3,0,0,1,1,4,2,3,1,0,0
"30731","866620",8,5,15,19,1796,15,10,11,6,2,836,516,444,1,5,5,0,0,0,0,15,0,0,0,0,15,0,0,0,0,15,3,7,4,1,0
"30732","866699",8,6,4,5,208,4,4,3,2.5,2,138,104,70,2,2,2,0,0,0,0,4,0,0,2,0,2,0,0,0,1,3,3,0,1,0,0
"30733","866774",2,5,43,55,8450,40,30,15,15,10,3176,2225,824,6,9.5,10,0,2,0,2,39,3,1,0,15,24,1,4,5,2,31,13,11,10,7,2
"30734","866989",5,6,140,206,19895,114,73,33,12,3,4261,957.5,139,2,7.5,17,0,0,3,6,131,5,2,7,37,89,0,2,2,10,126,80,33,17,5,5
"30735","866996",4,8,10,10,883,10,9,7,5,3,772,441.5,111,3,4.5,6,0,0,0,2,8,0,0,0,4,6,0,1,0,3,6,4,3,1,1,1
"30736","867344",4,3,28,40,6035,28,23,22,20,18,4287,3017.5,1748,10,11.5,13,0,1,2,6,19,0,0,2,8,18,1,2,1,6,18,9,9,4,3,3
"30737","867382",3,6,19,21,1892,19,13,13,10.5,8,987,946,905,5,6.5,8,0,0,0,2,17,0,1,0,1,17,0,0,3,2,14,5,8,3,2,1
"30738","867467",2,3,4,4,515,4,4,4,4,4,515,515,515,4,4,4,0,0,0,1,3,0,0,0,2,2,0,1,0,1,2,0,1,1,2,0
"30739","867481",5,3,2,3,225,2,2,3,3,3,225,225,225,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0
"30740","867542",4,6,23,29,4330,23,22,22,14.5,7,3341,2165,989,7,11,15,0,0,2,5,16,0,0,0,7,16,1,3,1,6,12,8,6,3,4,2
"30741","867665",5,6,13,16,2173,12,12,7,5,4,1167,532,474,4,4,5,0,0,0,4,9,0,0,0,6,7,0,0,3,3,7,1,3,5,4,0
"30742","867832",4,7,1,2,396,1,1,2,2,2,396,396,396,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"30743","867948",2,5,16,18,2457,16,13,18,18,18,2457,2457,2457,13,13,13,0,0,0,1,15,0,0,0,5,11,1,0,0,3,12,4,4,2,5,1
"30744","86806",2,6,1,1,24,1,1,1,1,1,24,24,24,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"30745","868266",10,6,57,107,18383,40,31,24,19,9,4330,2939.5,1899,3,8,12,0,0,2,5,50,2,0,6,10,39,2,0,4,10,41,18,15,18,5,1
"30746","868433",4,7,13,15,1227,13,9,15,15,15,1227,1227,1227,9,9,9,0,0,0,1,12,0,0,1,3,9,0,0,0,1,12,3,8,2,0,0
"30747","868488",6,5,20,26,4476,18,16,17,5,4,1929,1786,761,3,5,12,0,0,1,1,18,1,0,1,6,12,0,0,0,3,17,3,5,3,6,3
"30748","868525",5,7,5,5,497,5,5,2,2,1,214,194,89,1,2,2,0,0,1,1,3,0,0,2,0,3,1,0,1,2,1,0,3,2,0,0
"30749","868648",6,6,9,11,4167,9,8,11,11,11,4167,4167,4167,8,8,8,0,0,1,0,8,0,0,1,2,6,1,1,1,1,5,4,2,0,0,3
"30750","868709",4,5,85,112,14021,78,53,37,33,9,5224,3703,1391,4,16.5,24,2,0,2,6,75,8,1,4,11,61,1,3,4,6,71,39,15,17,11,3
"30751","868747",3,5,3,3,197,3,3,3,3,3,197,197,197,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,3,0,0,0
"30752","868754",6,5,9,12,946,9,7,6,5,1,637,270,39,1,3,3,0,0,0,0,9,0,0,1,1,7,0,0,0,0,9,6,0,2,1,0
"30753","86882",3,5,9,13,1794,8,7,4,2,1,1488,96,45,1,2,2,0,0,0,0,9,0,0,0,4,5,0,1,0,1,7,5,3,0,0,1
"30754","868969",10,6,1,1,161,1,1,1,1,1,161,161,161,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"30755","869058",5,6,63,69,5805,54,45,17,9,5,1754,601,548,5,8,14,0,0,1,1,61,0,0,9,16,38,0,1,0,4,58,23,22,8,10,0
"30756","869263",6,5,8,8,449,8,7,8,8,8,449,449,449,7,7,7,0,0,0,0,8,0,0,0,3,5,0,0,0,0,8,6,0,1,1,0
"30757","869287",7,5,76,101,15437,69,50,17,9,1,3058,1202,99,1,4,12,1,1,3,18,53,7,0,5,14,50,3,4,6,16,47,31,16,15,4,10
"30758","869300",3,6,53,62,13260,42,30,13,5,1,3809,806.5,117,1,4,8,0,0,0,0,53,0,0,2,1,50,0,1,1,8,43,14,12,7,2,18
"30759","869324",4,5,2,8,432,2,2,8,8,8,432,432,432,2,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0
"30760","869508",4,6,5,5,1116,5,5,3,2.5,2,760,558,356,2,2.5,3,0,0,0,0,5,0,1,0,0,4,0,1,1,1,2,1,1,1,1,1
"30761","869676",6,5,72,83,10491,61,45,16,3,1,2231,688,29,1,2,11,0,0,1,9,62,2,0,2,11,57,0,3,4,5,60,19,27,11,10,5
"30762","869744",2,4,3,4,102,3,2,4,4,4,102,102,102,2,2,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0
"30763","869805",7,4,5,7,591,5,4,7,7,7,591,591,591,4,4,4,0,0,0,0,5,0,0,0,2,3,0,0,0,0,5,2,0,1,0,2
"30764","86981",2,6,18,34,6418,17,17,17,10,7,3764,1556,1098,4,6,8,0,0,1,1,16,1,0,2,4,11,0,1,1,1,15,4,4,7,2,1
"30765","87001",4,3,7,18,1280,6,6,8,4,2,752,238,52,1,1.5,3,0,0,0,0,7,0,0,0,5,2,0,0,0,0,7,3,2,2,0,0
"30766","87018",4,6,23,26,3014,23,20,10,7.5,1,1303,788,135,1,6,7,0,1,1,0,21,0,1,4,4,14,1,3,0,1,18,5,8,7,3,0
"30767","870184",6,5,27,31,3828,27,22,31,31,31,3828,3828,3828,22,22,22,0,0,0,2,25,0,1,3,6,17,0,0,0,1,26,11,8,4,3,1
"30768","870443",4,7,31,37,3473,29,28,21,18.5,16,1822,1736.5,1651,12,15,18,0,0,0,2,29,0,1,3,3,24,2,0,1,7,21,10,7,10,4,0
"30769","87049",4,6,118,146,15266,107,71,33,24.5,16,3356,2600,1755,11,16,20,1,1,8,15,93,4,2,7,22,83,2,8,3,17,88,50,24,24,16,4
"30770","87063",4,5,27,33,5523,26,24,17,16.5,16,3455,2761.5,2068,11,12.5,14,0,1,1,3,22,0,1,3,10,13,0,3,0,3,21,9,6,5,4,3
"30771","871099",2,6,77,103,11918,70,46,23,12.5,3,2630,1281,606,1,8,13,0,1,2,2,72,0,0,3,25,49,1,0,3,10,63,30,19,17,9,2
"30772","871211",6,5,9,10,888,9,9,10,10,10,888,888,888,9,9,9,0,0,0,0,9,0,0,2,1,6,0,0,0,0,9,4,2,1,1,1
"30773","871518",3,3,1,1,25,1,1,1,1,1,25,25,25,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"30774","87162",2,5,48,62,10569,46,39,12,8,3,2307,1398,443,2,5,11,0,0,2,6,40,1,1,5,12,29,1,2,3,9,33,8,11,15,5,9
"30775","871716",8,8,2,2,682,2,2,1,1,1,350,341,332,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2
"30776","871815",5,5,4,11,4052,4,4,9,5.5,2,3736,2026,316,1,2,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,2,1,0,1,0
"30777","871907",7,5,21,31,3571,20,17,7,3,2,1196,295,88,1,2,5,0,0,0,0,21,0,0,5,4,12,0,0,0,0,21,8,4,4,3,2
"30778","87230",4,5,7,8,795,7,7,8,8,8,795,795,795,7,7,7,0,0,0,0,7,0,0,1,0,6,0,0,0,0,7,1,4,1,1,0
"30779","87377",5,5,9,14,7416,9,8,8,7,6,6804,3708,612,1,4,7,0,1,2,0,6,0,0,1,5,3,0,2,0,1,6,3,3,1,1,1
"30780","873833",9,5,9,11,1253,9,9,5,4,2,594,443,216,1,4,4,0,0,0,3,6,2,0,1,2,4,0,0,1,1,7,2,3,2,1,1
"30781","874328",4,7,24,35,21409,23,18,22,5.5,2,18950,1100.5,258,1,3.5,13,0,1,0,4,19,0,2,2,3,17,0,1,0,4,19,10,7,4,2,1
"30782","874373",4,3,54,63,7448,51,37,30,23,10,3037,2409,2002,8,16,18,0,1,1,7,45,1,3,2,8,40,1,2,3,7,41,20,18,10,4,2
"30783","874830",4,6,10,11,2705,10,8,11,11,11,2705,2705,2705,8,8,8,0,0,0,2,8,0,0,0,1,9,0,2,2,2,4,5,0,2,0,3
"30784","875226",3,3,4,4,3828,4,4,4,4,4,3828,3828,3828,4,4,4,0,0,0,1,3,0,0,1,1,2,0,0,0,1,3,0,2,1,0,1
"30785","877046",4,5,1,2,432,1,1,2,2,2,432,432,432,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"30786","877060",5,6,10,14,687,7,4,6,5,3,330,241,116,2,3,3,0,0,0,0,10,0,0,2,1,7,0,0,0,0,10,8,2,0,0,0
"30787","877367",3,6,113,127,11890,97,73,20,10.5,1,1980,964.5,176,1,9,17,0,1,3,9,100,5,1,9,13,85,0,2,6,19,86,47,31,23,9,3
"30788","877596",5,5,35,43,5022,33,23,24,10,9,2371,1383,1268,6,7,15,0,0,0,0,35,0,0,6,9,20,0,0,0,1,34,11,10,9,3,2
"30789","877633",5,5,84,103,10472,73,46,20,3,2,2426,238,63,2,3,8,0,2,4,3,75,6,1,2,11,64,0,2,2,14,66,34,25,13,10,2
"30790","877725",9,5,22,30,2253,20,18,15,9,6,1190,804,259,5,6,9,0,0,0,0,22,0,0,3,4,15,0,0,0,1,21,17,2,3,0,0
"30791","877749",4,7,31,35,6105,31,30,19,7.5,1,2836,1608.5,52,1,6.5,16,0,1,4,7,19,2,2,4,6,17,0,2,3,5,21,7,9,7,7,1
"30792","877770",10,5,6,7,1529,5,4,4,3.5,3,940,764.5,589,3,3,3,0,0,1,0,5,0,0,0,3,3,0,0,0,1,5,0,1,2,2,1
"30793","877992",9,5,9,26,935,8,7,12,6,2,419,232,52,1,1.5,4,0,0,0,0,9,2,0,1,2,4,0,0,0,1,8,6,2,1,0,0
"30794","878111",9,5,12,13,1174,11,10,4,2,1,336,185.5,100,1,2,3,0,0,0,0,12,0,0,0,2,10,0,1,2,1,8,2,4,5,1,0
"30795","878128",5,6,5,6,492,5,3,6,6,6,492,492,492,3,3,3,0,0,1,0,4,0,0,0,1,4,0,1,0,0,4,4,0,0,1,0
"30796","878258",11,5,8,9,571,8,7,5,4.5,4,416,285.5,155,2,3.5,5,0,0,0,1,7,1,0,0,4,3,0,0,0,0,8,4,2,0,2,0
"30797","878463",9,5,10,11,376,10,8,9,5.5,2,235,188,141,2,4,6,0,0,0,0,10,2,0,0,1,7,0,0,1,0,9,8,1,1,0,0
"30798","87858",4,5,4,12,580,3,3,8,6,4,432,290,148,2,2,2,0,0,0,0,4,0,0,2,1,1,0,0,0,0,4,2,2,0,0,0
"30799","878586",3,6,162,187,31884,138,95,18,5,2,5574,777.5,121,1,4.5,12,0,1,4,19,138,2,3,5,54,98,0,12,17,19,114,52,34,30,20,26
"30800","878685",10,5,19,38,2257,14,11,7,4,1,821,185,52,1,2,3,0,0,0,0,19,3,1,0,6,9,0,0,0,0,19,11,7,1,0,0
"30801","878968",3,6,2,10,5425,2,2,10,10,10,5425,5425,5425,2,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0
"30802","879125",2,4,18,19,1249,18,15,16,9.5,3,1091,624.5,158,2,7.5,13,0,0,2,2,14,1,2,2,1,12,0,0,1,0,17,12,3,1,1,1
"30803","879477",6,5,15,16,7726,15,13,7,3.5,2,4383,1583,177,2,3,6,0,0,1,3,11,0,0,1,2,12,1,1,4,4,5,0,4,2,3,6
"30804","879613",9,5,9,10,599,7,5,4,1,1,227,88,88,1,1,4,0,0,0,0,9,1,0,2,0,6,0,0,0,0,9,2,7,0,0,0
"30805","880015",4,5,48,67,4647,44,35,20,11,6,1143,848.5,355,4,6.5,12,0,0,1,2,45,0,0,6,8,34,0,0,1,5,42,31,8,5,4,0
"30806","88008",5,4,23,41,7990,23,19,15,8,3,4136,1019,249,3,5,5,0,0,1,0,22,0,1,1,8,13,0,0,2,1,20,5,4,7,6,1
"30807","880237",4,6,17,19,2308,15,15,9,7,3,1225,766,317,3,5,9,0,1,0,0,16,1,0,0,5,11,0,0,0,2,15,4,3,5,5,0
"30808","88039",10,5,29,37,3461,28,22,9,4,2,1181,351.5,40,1,2.5,6,0,0,0,3,26,0,0,1,6,22,0,0,0,3,26,14,6,4,4,1
"30809","880428",5,5,4,4,511,4,4,4,4,4,511,511,511,4,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,1,1,1,0,1
"30810","880909",4,6,3,4,2375,3,2,2,2,2,1728,1187.5,647,1,1.5,2,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,0,1,0,2
"30811","880923",5,5,270,426,84875,207,127,37,9,2,10476,1512,356,2,6,18,0,3,5,26,236,5,9,18,46,192,0,6,22,37,205,83,75,36,42,34
"30812","880954",5,4,94,145,22034,86,63,24,12,5,7737,1153,603,3,7,9,0,0,1,10,83,0,0,5,24,65,0,1,7,14,72,39,27,11,14,3
"30813","881159",6,6,26,29,2536,26,21,29,29,29,2536,2536,2536,21,21,21,0,0,1,3,22,0,1,1,8,16,0,0,1,2,23,11,6,4,4,1
"30814","881173",2,4,18,25,6562,18,15,25,25,25,6562,6562,6562,15,15,15,0,0,0,1,17,0,1,2,2,13,0,0,0,4,14,4,4,8,1,1
"30815","881548",5,5,20,26,3902,17,11,11,9,6,2684,691,527,3,6,7,0,0,0,0,20,0,0,0,1,19,0,0,0,6,14,10,3,5,0,2
"30816","881562",6,4,7,7,279,7,3,7,7,7,279,279,279,3,3,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,5,2,0,0,0
"30817","881753",9,5,74,108,11961,51,38,15,7,2,1433,733,127,2,5,10,1,1,1,1,70,2,0,10,11,51,1,1,3,6,63,18,25,17,12,2
"30818","881814",11,8,57,77,15554,54,37,58,14,5,7454,4109,3991,2,10,30,0,0,2,6,49,0,2,6,17,32,0,3,9,13,32,13,18,13,7,6
"30819","88183",4,8,48,71,12069,47,41,37,7,2,7282,1015,266,2,4,23,0,1,4,7,36,2,2,4,8,32,0,4,3,10,31,16,14,9,6,3
"30820","881951",8,5,22,28,2282,22,18,18,14,10,1218,1141,1064,8,9.5,11,0,0,0,1,21,0,0,0,4,18,0,0,1,2,19,10,6,1,5,0
"30821","881975",5,7,12,18,5723,11,11,8,7,3,4192,1286,245,2,3,7,0,0,1,2,9,0,0,4,2,6,0,1,0,2,9,6,2,1,1,2
"30822","882132",4,5,50,81,12914,45,34,18,6,1,6372,495,108,1,3,9,0,0,0,2,48,0,2,2,9,37,1,0,3,2,44,26,11,7,4,2
"30823","882163",4,5,10,14,874,10,9,11,7,3,602,437,272,3,5,7,0,0,0,1,9,0,0,1,2,7,0,0,1,0,9,4,4,2,0,0
"30824","882491",7,8,43,46,4121,41,30,10,5,1,1430,390,55,1,4,8,0,0,1,2,40,0,2,0,5,36,0,1,2,8,32,14,17,4,7,1
"30825","882514",4,5,52,71,18181,45,35,32,8,1,12265,487,169,1,7,17,0,0,1,9,42,0,1,6,3,42,0,3,4,9,36,16,20,9,3,4
"30826","882606",10,5,27,30,3858,22,16,4,3,1,794,360,88,1,2,4,0,0,0,0,27,0,0,5,5,17,0,1,0,1,25,4,8,9,5,1
"30827","882637",6,5,9,11,2081,9,7,11,11,11,2081,2081,2081,7,7,7,0,0,0,1,8,1,0,0,0,8,0,0,0,0,9,3,0,1,3,2
"30828","882682",3,5,71,123,9754,20,13,12,6,2,1202,314.5,123,1,2,5,0,0,0,0,71,0,0,0,9,62,0,0,3,0,68,55,4,11,1,0
"30829","882804",5,5,30,48,12483,27,19,14,6,1,6692,1106,60,1,3,7,0,0,0,2,28,0,0,1,6,23,0,0,0,4,26,7,7,7,5,4
"30830","882842",3,5,60,68,7408,60,46,29,23,16,3179,2900,1329,13,16,20,0,2,3,14,41,1,2,8,14,35,3,2,3,11,41,16,19,14,5,6
"30831","882927",3,6,78,90,8760,66,48,37,8,2,4380,473,116,1,7,26,0,0,0,4,74,3,2,1,21,51,0,0,1,5,72,27,30,10,7,4
"30832","883023",3,4,4,4,409,4,3,4,4,4,409,409,409,3,3,3,0,1,1,0,2,0,1,0,1,2,0,1,2,1,0,0,2,1,1,0
"30833","883177",3,6,35,42,4818,35,32,42,42,42,4818,4818,4818,32,32,32,0,0,0,1,34,0,0,3,6,26,0,1,0,4,30,9,11,8,6,1
"30834","883221",4,5,20,26,2003,17,12,11,6,3,738,514,237,1,4,6,0,0,0,4,16,0,0,0,7,13,0,0,1,3,16,13,4,3,0,0
"30835","883276",2,7,21,26,2671,21,18,26,26,26,2671,2671,2671,18,18,18,0,0,0,6,15,0,0,1,4,16,0,0,4,6,11,9,7,3,1,1
"30836","883344",9,5,34,41,4544,28,25,9,4,2,873,489,38,1,3,6,0,0,2,1,31,0,0,3,6,25,0,0,3,4,27,11,9,6,8,0
"30837","88343",5,8,5,8,218,4,3,2,2,2,70,56,36,1,1,1,0,0,0,0,5,0,0,1,2,2,0,0,0,1,4,5,0,0,0,0
"30838","883566",6,5,22,34,4069,22,19,34,34,34,4069,4069,4069,19,19,19,0,0,0,2,20,0,2,0,3,17,0,0,0,1,21,6,6,4,5,1
"30839","883627",9,8,9,13,1169,8,8,3,2,1,292,183,28,1,1,3,0,0,0,0,9,1,0,0,1,7,0,0,0,1,8,4,3,0,0,2
"30840","883665",4,6,30,35,3708,30,26,35,35,35,3708,3708,3708,26,26,26,0,0,1,7,22,0,1,3,3,23,0,3,4,5,18,11,9,4,4,2
"30841","883689",6,8,34,38,3420,31,24,15,8.5,6,1525,710.5,474,6,6,11,0,0,0,0,34,0,0,3,7,24,0,0,0,0,34,13,9,5,6,1
